proposal_id,stance_mean,stance_std,n_sents,n_pos_sents,n_neg_sents,n_neu_sents,majority_label,top_pros,top_cons,neutral_examples,n_posts
QmYYBedL9aRFdC5DUgjN3QMoYxvJhAUBb2sEyhFuVQZbLG,0.03148294692451628,0.29724276340647204,100,13,8,79,neutral,"[""Until then, end users - if they spot erroneous L2 state root commit to L1 - have 7 days to alert the community with no ability to challenge Sequencer."", ""This automated market maker (AMM) is primarily used for swapping Celo's native stablecoins (cUSD, cEUR, cREAL) to and from CELO to help the stablecoins maintain their peg."", ""Some concerns have been raised about the intrinsic infrastructure of Metis, and while we believe the associated risks are low, they should still be considered."", ""But my involvement started pre-BGD, and given that currently the community has a clear framework for expansion to other networks, I think it is important for me to not be involved in this next phase, for a matter of complete neutrality."", ""In particular, we analyzed factors such as: - overall total circulating supply of potential collateral assets on Celo - cost of incurring slippage on DEXes - It takes less than $1mil to incur 25% slippage on CELO, WETH, and WBTC.""]","[""Gauntlet Risk Analysis ## Simple Summary Given the low level of DeFi activity, Gauntlet does not recommend that Aave deploy on Celo at this point in time."", ""This also means that the risks to the Aave protocol would be lower on Metis than on an alternate L1 platform."", ""DEX Landscape There are currently 4 decentralized exchanges on Celo (excluding Mento): Curve, Ubeswap, Uniswap, and Sushiswap."", ""Both student organizations are very familiar with the Celo ecosystem and have been helpful in the proposal drafting process."", ""In addition, paradoxically enough, another framework for the authorization of new networks didn’t have much participation either ( HERE ) , so not even the rules of approval were properly approved.""]","[""Harmony invites the Aave community to support this launch by initially participating in the Aave contracts deployment via multisig, enabling the Aave v2 front-end for Harmony markets, and adding Harmony in its recently announced cross-chain governance module roadmap."", ""Launch Aave V3 on Metis Andromeda** Summary Proposal for the deployment of Aave V3 on Metis Andromeda Mainnet."", ""l2beat would like to add few points of consideration to the discussion: # Bridge Security Right now, similarly to Optimism and Boba, bridge is not secured at all as fraud proofs are not deployed since the upgrade from OVM 1.0.""]",131
QmZfhgUj3iDhwvopPJJ91RMBhSosqY5ATnWx992fiVXvrT,0.05356597173176252,0.3219213155241031,100,17,10,73,neutral,"[""This can help protocols like Aave assess **market mood fragility** or gauge how reactive certain communities are — useful for risk scoring collateral assets or tweaking parameters like LT or RF."", ""Over that, as a hobby, I have been trading for more than 20 years in many different markets like Forex, Commodities, Options, Warrants, Indexes, Stocks and now crypto."", ""Building up risk analysis capacity within the Aave community will help the protocol continue to advance and iterate rapidly while maintaining safety for users."", ""We are also DeFi loving Degens so it’s likely each member has personal holdings in a variety of different crypto assets but we are also all broke college students so it is safe to assume that each holding is quite small relative to the reputational and future earnings loss we would face by acting corruptly."", ""Aave forum account: @CallamIngram Discord / telegram / twitter / other contact info: Twitter : @ZukotheDunkman , TG: @ @CallamIngram Primary focus area: Governance and Project Management Personal Statement: Hi, I am a Computer Science at Blockchain@Berkeley and I have been involved in the DeFi space since 2020.""]","[""Not only do all our developers do a 120 hour Web3.0 development course covering Solidity, React, and MongoDB but they are also deeply passionate and involved in the Blockchain community outside of B@B with many interning at different DeFi and Web3 companies over the summer."", ""Regardless of whether my background & skills are a match for the DAO, I believe it'll bring real value to AAVE's growth path, and I'll be following it closely."", ""That makes Guavy useful for **proactive alerting** on asset-specific or systemic stress before it hits protocol metrics."", ""Our developers would likely be our biggest value add to the Risk DAO."", ""The final parameters favored more aggressive growth with lower rates, contributing to the initial difficulties with the peg.""]","[""Our proposal explicitly supports GHO’s peg and growth through several mechanisms including the V3 Facilitator parameterization and asset support, risk analysis surrounding new GHO facilitators, and GSM parameterization."", ""Hi all, It's been a while since last posting updates here, but we're now ready to move forward with risk dao proposal."", ""A note for prospective contributors - we reached a decent initial budget based on contributors who engaged with the process beginning earlier this summer, so I was not able to engage with everyone who expressed interest in contributing to risk DAO in this initial proposal.""]",57
QmZvNZLEvpEvrmaKkzKUxUvpadT9rZHN4uSkKxzEuUnFSb,0.044762811450176056,0.20802130506809297,48,7,2,39,neutral,"[""Gauntlet values transparency and is drafting a communications framework to better notify users of parameter changes like these moving forward."", ""Given the current levels of risk in V2, our optimization engine recommends lowering liquidation threshold for LINK and WETH as described above."", ""We will return to the forums shortly to lay out a plan forward for these V2 parameter changes and the Aave Arc parameter changes in this AIP, which are unrelated to V2 changes."", ""These parameter updates also represent Gauntlet's bi-weekly recommendations for the Aave Arc market.""]","[""The community has aligned on a Risk Off Framework regarding lowering liquidation thresholds."", ""Gauntlet's parameter recommendations are driven by an optimization function that balances 3 core metrics: insolvencies, liquidations, and borrow usage.""]","[""Simple Summary A proposal to adjust nine (9) total risk parameters, including LTV, Liquidation Threshold, and Liquidation Bonus across three (3) Aave V2 assets."", ""Simple Summary A proposal to adjust seven (7) total risk parameters, including Liquidation Threshold and Liquidation Bonus across four (4) Aave V2 assets."", ""Simple Summary A proposal to adjust seven (7) total risk parameters, including Liquidation Threshold and Loan To Value, across four (4) Aave V2 assets.""]",29
QmaxUK1TejG5YQ1wpjSt8qTqdDNQsDu3JAx8Mr51MArmYR,0.1876483692232605,0.2830734929893776,40,10,1,29,neutral,"[""On top of the low market cap and low trading volume, there is also implied centralization risk of DPI compared with the direct holding of the basket of underlying assets."", ""AIP: TBD Title: ARC - Add DPI as Collateral on the Aave Arc Market Status: Proposal Authors: @MatthewGraham @metfanmike @Mringz 3SE Holdings Created: 03-02-2022 --- # Summary This proposal aims to begin the onboarding process for listing DeFi Pulse Index (DPI) as collateral on the Aave ARC market."", ""This will enable Aave to offer direct exposure to defi without needing to list several tokens and as we have seen from the Aave V2 Ethereum market listing there has been significant large investor demand for DPI."", ""Motivation Launched in October 2020 by Index Coop, DPI has grown to over $200M and is currently the most widely traded index product on ethereum."", ""Aave would be the first lending protocol to integrate the Uniswap V2 DPI-ETH LP token into its platform.""]","[""A significant portion of liquidity for MAI is on Curve.""]","[""Due to an extremely low market cap and trading volumes, combined with centralization considerations, we recommend listing it in Isolation Mode on Aave V3 on Ethereum and freezing DPI on Aave V2."", ""Summary This proposal suggests adding DPI to the Ethereum V3 Liquidity Pool and freezing DPI on the Ethereum V2 Liquidity Pool."", ""Proposal to add support for MAI (aka miMatic) on Aave V3 (On Polygon, Fantom, and Avalanche) ### Summary MAI is the first and largest stablecoin project on Polygon and Fantom.""]",46
Qmb6WGr1ZEvTghKpYcCrrztuLjAXC9saY6o8bTbAiiSCMK,0.03868059934983397,0.3809202747006029,16,3,2,11,neutral,"[""You can visit the market at https://rwamarket.io/ We first published our ARC in June and after gaining support from the Aave community, we have been busy preparing for the launch."", ""This will be the very first permissioned pool using the Aave protocol."", ""This will allow Aave depositors to earn yield against stable, uncorrelated real world collateral while Centrifuge asset originators can borrow money from Aave, automatically balance capital needs and provide an alternative collateral to volatile crypto assets.""]","[""The pool itself will be public on Ethereum but only accessible to those that undergo KYC verification.""]","[""Sentence Rational** END_Bridge with the support of Centrifuge is proposing to add a Real World Assets (\""RWA\"") permissioned market on Aave to enable businesses to finance their tokenized financial assets using crypto and allow investors to diversify their portfolio with uncorrelated, stable assets."", ""The RWA Market will go live with 7 pools from Centrifuge’s Tinlake protocol (https://tinlake.centrifuge.io/) across a wide variety of asset classes, ranging from bridge loans to inventory and revenue-based financing."", ""The Centrifuge RWA Market launches today, the first Aave permissioned market Hello Aave community, After months of hard work, we are pleased to announce that the RWA Market on Aave is launching today!""]",15
QmbGh1VP1w51PfBWkEmNquD95NJhJ8Eaqma6PP8psP9HGy,0.10535004505345134,0.2964177162695611,100,25,4,71,neutral,"[""LTV and LT values for v2 and v3 should be similar, as market risks in both deployments are driven primarily by the liquidity of supported assets."", ""As a result, the ACI is in favor of not onboarding long tail assets in V3 and progressively offboarding them from V1 and V2 in order to cut losses on these assets."", ""My opinion is that we should leverage more isolation mode and let everyone that was able to use V2 to also use V3, with some limitations introduced by isolated assets."", ""One important point i want to highlight is that in my opinion all the less liquid assets currently used on V2 should be demoted as non collateral to avoid risk."", ""With Gemini's new posture towards promoting its use and utility in DeFi (see their discussions with Maker), I see no reason not to include it in the initial V3 deployment.""]","[""To keep the discussion moving forward, we are targeting a Snapshot vote next week for Gauntlet 4 with the options YAE, NAY, and ABSTAIN."", ""I just DMed you my TG handle and we can set up a group for you to contact us in the future."", ""For the listing of wstETH, it will be necessary to evaluate the availability of a conversion feed between stETH and wstETH, as the pricing should be through the chain ETH/USD -> stETH/ETH -> wstETH/stETH."", ""This thread gives a detailed account of this failed attack.""]","[""Reducing LTV and LT will reduce the capital efficiency of v3 relative to v2, which is a disincentive for users to migrate to v3 without additional incentives."", ""We agree that lowering LTs on v2 can encourage migration to v3, but this has meaningful user friction (risk-off liquidations), so it is up to the community to decide how much to rely on this lever."", ""Gauntlet Recommendations Following the Snapshot vote, Gauntlet’s initial recommendations for Aave V3 ETH deployment are below.""]",31
QmbjtJ9qxTRQDa8sehDPHfZmSr9QYrB98yoFhJU4YzJoic,0.12039274377365634,0.37923259325591385,66,19,7,40,neutral,"[""Motivation** As far as stablecoins go, both DAI and USDC are currently enabled as collateral and we believe that USDT has a similar risk profile and should not be treated differently."", ""ARC: Enable USDT as collateral on Aave V3 (Avalanche)** **Summary** This is a proposal to enable native USDT (https://tether.to/en/) as collateral on the Avalanche V3 Market."", ""This specific parameter was never debated in the Aave governance forum and we believe that it would be valuable to start a community discussion around the topic."", ""With over with over 25% of the sUSD supply liquid on chain, in AMMs, sUSD is a viable candidate for collateral on AAVE."", ""Enabling USDT as an additional option for stablecoin collateral on Aave should help safeguard against the inherent risks of any specific stablecoin failing and increasing diversity.""]","[""Given the m.USDC incentives on v3 Metis, this debt ceiling may be utilized quickly, noting that m.USDC borrowers may solely be interested in receiving METIS rewards."", ""Enabling METIS as collateral presents an opportunity for additional utility, allowing suppliers to benefit from the existing incentives and facilitating more organic trading behavior."", ""If we consider the potential use cases of USDT as collateral, they should be relatively well covered by having more \""room\"" in terms of debt ceiling, given the current borrowable assets in isolation."", ""The current supply stands at 285K (~$22M), with a 400K (~$31M) supply cap."", ""These liquidation cascades can lead to insolvency that are losses for the protocol.""]","[""| Parameters | Gauntlet Recommendation | | --------------------- | ----------------------- | | Isolation Mode | Yes | | Enable Borrow | Yes | | Enable Collateral | Yes | | Loan to Value | 30% | | Liquidation Threshold | 40% | | Liquidation Bonus | 10% | | Liquidation Protocol Fee | 10% | | Debt Ceiling | $1M | If a METIS supplier were to max out the $1M debt ceiling and become liquidatable at a 40% LT, $2.5M METIS collateral would be collateralized against $1M stablecoin."", ""Specification:** The proposal suggests onboarding of an asset that already exists on Aave markets ## **Disclaimer:** The author of this ARFC, Mummy, is just a user of Aave and Metis Ecosystem and owns Metis tokens."", ""While high, the conservative LTV/LT parameters provide a large buffer to insolvency during liquidations.""]",39
QmbzqFQRMxicKMLLKwAf6bZ75hYNYEDkgnTiAsdsukcAFH,0.12482780174371685,0.2516541260797176,75,12,0,63,neutral,"[""Hi everyone :wave: Thanks to everyone giving feedback on this post, it was very helpful :slight_smile: Llama will now publish the full proposal, but split in six parts to facilitate the discussions."", ""Until then, other solutions can be considered to attract more votes: One part of the strategy proposes to use part of the current SM budget (1100 AAVE/Day) to create vote incentives for veBAL/vlAURA and potentially any other wrapper that can vote."", ""A Bad Debt budget (we have in the past called this a Security Budget), is an important concept for risk providers in order to better calibrate models and ensure Risk Managers are matching the preferred risk level of community."", ""Increased Backstop Value * Decreased AAVE Spending * Increased Yield for depositors * Improved Profitability and Financial Sustainability Upgrading the SM represents one of the highest impact challenges the community can address which will significantly improve Aave’s overall financial outlook."", ""Including GHO makes sense, as long as the amount that is allowed to be deposited into the SM scales with GHO liquidity on DEXs so as to not risk depegging in the case of an Auction.""]",[],"[""SM incentives come from the treasury, which is recouped with revenues from borrowing, flashloans, and liquidation fees."", ""In return for the AAVE yield, depositors are risking up to 30% of their capital by providing a backstop for the Aave markets."", ""[[TEMP CHECK] Safety Module Upgrade Part VI - Future considerations](https://governance.aave.com/t/temp-check-safety-module-upgrade-part-vi-future-considerations/12753) This series of publications presents the community with an opportunity to reshape how AAVE incentives are distributed to significantly improve Aave’s economics and enhance the capital efficiency of the SM.""]",11
QmdKS6tBrf5MrcrK16o4MCYWzyrRJeoGuTamM6ooxCvQk4,0.08862661468047722,0.21029777633614208,19,3,0,16,neutral,"[""Typically the more conservative and lower risk / lower return pools are called senior tranches and the more aggressive higher risk/ higher return pools are called junior tranches."", ""Adding BOND to Aave would provide a mechanism through which the DAO could finance growth, decreasing the need for excessive token distributions.""]",[],"[""Daily volume has improved drastically, by a factor of two on average over the past week, but volatility remains outsized.* **Suggested Risk Parameters** * Collateral: Yes * LTV: 25% * Liquidation Threshold: 35% * Liquidation Bonus: 15% * Reserve Factor: 35%"", ""Abstract** BarnBridge is building a suite of applications that allows users to mitigate risk across various use cases throughout DeFi."", ""These applications rely on differentiated user profiles, referred to as tranches, in order to create markets for risks such as interest rate fluctuations and asset price volatility.""]",24
QmduWeTjh4afJJsbCCvN52u2DAnbm2Hf2RZedga5WGuNhs,0.10408162317300206,0.2975380253257452,93,19,4,70,neutral,"[""Summary * Allow the Guardian to temporarily hold keys of new deployments of the Aave Protocol on L2 (or otherwise) while the technical implementations for Aave Governance to control such deployment on those networks is finalized (i.e., a protocol governance bridge)."", ""The GHO Stability Module (GSM) is some weeks away from being production ready and this proposal intends to sufficiently capitalise the DAO in preparation for receiving several service provider proposals in the areas mentioned above."", ""CoinShares has been active on Aave for the last few months, and is one of the first institutional players to be involved in the launch of Aave Arc."", ""Blockchain at Berkeley (B@B) has been a leading blockchain student organization in the space since 2017, and B@B has been active in Aave governance since earlier this year."", ""Please note, the runway forecast is based solely upon funds current held in the Treasury and excludes future revenue.""]","[""We have a strong legal entity behind the Tally corporation that is based in the US and has a list of well-known investors who participate in governance."", ""We have experience running our governance initiative across multiple protocols and are pursuing projects across education, consulting, and research within the blockchain space."", ""The independent attestation provider's registration with the Public Company Accounting Oversight Board (PCAOB) has been verified.""]","[""The previous GHO Funding Proposal is sufficient to cover the following: * $375k ACI (6 months) * $180k Delegate Funding (6 months) * $616k Aave Grants DAO (6 months) * $550k Aave Companies (3 months) Total: $1,721k GHO The DAO holds 1,226,040.11 GHO with the TUSD and BUSD assets still to be swapped ot GHO."", ""Redeeming 0.75M amUSDT from Polygon v2, transferring 0.75M USDT to Ethereum and then depositing 0.35M and 0.40M into Aave v2 and v3 ensures both AGD and Chaos Labs are well funded for the next 12 months."", ""With the proposal to reward a bounty with 50,000 GHO passing Snapshot, we have also included aBUSD amongst the assets to be swapped for GHO.""]",43
Qme2E91MaRdyjK2dmT7x5YTyVS14wqKwKJbbFHHUYpWn9r,0.340377705459546,0.35138399872816556,32,15,0,17,neutral,"[""Gelato is Ethereum's automation protocol and offers a series of automation services focussed on DeFi, including limit orders on AMMs, Aave liquidation protection and an automated liquidity provision solution for Uniswap v3 Liquidity provides called G-UNI, the latter being the proposed collateral type for this proposal."", ""USDC: overall risk score of A-** Again the smart contract risk and market risks are low - with high volume and millions of successful transactions without critical vulnerabilities."", ""Based on several discussions with Aave stakeholders and Uniswap v3 Liquidity providers, we believe that the G-UNI DAI / USDC, DAI / USDT and USDC / USDT pool tokens would provide great value to Aave users as an efficient way of utilizing their USDC, DAI and USDT collateral to borrow other tokens while earning compounding trading fees on Uniswap v3."", ""Moreover, this would enable Aave users to go leverage on their Uniswap v3 positions and potentially 50x the liquidity they provide and thus significantly increase their fees earned."", ""Provide a brief high-level overview of the project and the token** The token is a wrapper around stablecoin pairs on Uniswap v3, it only uses Gelato’s network of keepers to automate fee compounding **3.""]",[],"[""DAI has relatively low smart contract risk (SAI contracts on mainnet since 2017, DAI since 2019) and market risk (this stablecoin does half a billion in volume per month)."", ""It basically turns Uniswap V3s liquidity positions into Uniswap v2 like ERC20 tokens."", ""Provide a brief high-level overview of the project, with a focus on the applying collateral token.** G-UNI is an ERC20 wrapper around Uniswap v3 LP NFTs which can be used to make liquidity provision on Uniswap v3 fungible and its fee reinvestment process automated.""]",15
QmeHAwW7XwUD3vqYLMRPF8MJiXkj2nnbRg1ae7mZ1SNQdm,0.053710014360849975,0.30716935943459667,100,14,5,81,neutral,"[""I'm very much in favor of a 95%/5% lend/borrow split for the reasons ChainLink God described in his most recent post."", ""Especially as all the farming opportunities dried up, liquidity now concentrates, of course, in protocols that provide long term, valuable governance power redistribution (that's why curve climbed the TVL rankings so quickly)."", ""There will be a lot going on in 6 months from now and there will be good usage for additional aave rewards on L2s eventually."", ""only 11 days old will definitely be way more effective, actionable data to make any useful inferences for changes to allocations of tokens."", ""Wouldn’t this encourage users to do the same recursive lending but just use different assets for their recursive activity?""]","[""Regarding the liquidity mining proposal, I’m finalizing a new proposal including several adjustments to make sure the LM plan is sustainable and synergistic with Aave’s best long term interest."", ""I wanted to give my two cents on some of these points, but before that let me echo @Emilio ’s statements during the community call: we need to keep in mind that whatever mechanism we choose to implement should be technically feasible on-chain."", ""TokenBrice counter-proposal Concerning snapshot votes: B - I would lean more towards the second annual plan with a 600k stkAave distribution."", ""I'm mostly in accordance with @pakim249 and @ChainLinkGod on the topic."", ""TVL:** v2 TVL rose from $7.8 billion to a high of $14.4 billion in mid-May.""]","[""My risk-focused view believes this LM can help attract high-quality assets’ liquidity granting more liquidity for the Protocol’s users as well as liquidity that is more resilient to market movements."", ""In parallel, it also makes sense to favor the assets that contribute the most to Protocol Revenue Screenshot 2021-07-27 at 16.44.30 960×860 101 KB I’m not convinced about using LM to launch new markets; but rather favor a progressive bootstrapping phase that allows more flexibility to adapt risk parameters as has already been required."", ""New markets are notoriously hard to kickstart without incentives in DeFi, but once they’re big enough, if they’re fundamentally sound, they can maintain themselves pretty easily even once incentives stop.""]",87
Qmem5k8zotXSnV2mm3WJXqb8HmBoT8m2URzZCq3X8igHAm,0.16066204297814385,0.3267910263678951,40,11,1,28,neutral,"[""With over with over 25% of the sUSD supply liquid on chain, in AMMs, sUSD is a viable candidate for collateral on AAVE."", ""How to look at the dashboard** With Certora technology, we write rules that specify how a smart contract should behave and the tool either proves that the rule always holds or finds a counterexample."", ""This is how we should look at rule failures - usually not as bugs but as information about token features."", ""All underlying functions in relation to sUSD, are fundamentally the same, from a counter-party risk perspective, to that of SNX."", ""Rationale** SNX stakers are incentivized to actively manage their dept relative to their SNX stake and in doing so sometimes cause spikes in demand for sUSD on markets including AAVE (specially when their are other Yield generating opportunities with sUSD), this may cause small deviations from the peg but with low volatility.""]","[""The rise in its liquidity on major dexes has contributed to sUSD stability over the past year, and allowing collateral use would promote its liquidity in aave markets.""]","[""I am proposing for it to be enabled as collateral on AAVE V3 on Optimism **Motivation** sUSD market cap has grown tremendously over the past year, and the steady demand for decentralized stable coins has contributed to its growth."", ""@stani Appreciate this insight and communication, what is the norm for notifying the community that these proposals are being taken on for AIP consideration?"", ""sUSD is already listed on AAVE markets as a lendable asset as well as SNX which can be used as collateral in addition to borrow/lending.""]",39
bafkreia45d5m6y3o4b476ykp6q65v3zlecxvz6h57tdfhowqm5wb5nzdvq,0.12784701199539905,0.27831688150459877,100,21,1,78,neutral,"[""To facilitate the payment of assets in Polygon Network the proposal also upgrades the implementation of two contracts, fees collectors of V2 and V3 markets."", ""Portal, which allows assets to seamlessly flow between Aave V3 markets over different networks We propose that the Aave DAO retribute $15 million (incurred work) and $1.28 million (audit) to the Aave Companies to retroactively fund the development of V3."", ""I suggest to amend the lockup period from: “the AAVE tokens received will be locked via smart contact for one year after being converted to stkAAVE to contribute to the protocol safety module, helping to reduce risk for the protocol."", ""Looking forward to responses from @AaveLabs on the following posts: ARC: Aave V3 Retroactive Funding Governance @AaveLabs The Proposal makes sense."", ""To decrease the number of transactions that are required by the Guardian Multisig, we have reduced the requested WBTC by 0.24516711 in order to limit transactions only to those on Avalanche.""]","[""Disclaimer**: I was part of the Aave companies in the past, during the development of Aave v3, but this is my opinion purely as a community member, co-founder of an independent initiative (Bored Ghosts), and AAVE holder.""]","[""Executive Summary Following the successful launch of V3 of the Aave Protocol, this Aave Request for Comment (ARC) seeks community feedback and validation for a governance proposal to the Aave DAO seeking retroactive funding for the development and deployment of V3 by the Aave Companies."", ""A few thoughts below: * From risk management and capital efficiency perspectives, V3 provides robust features to DeFi, including e-mode, isolation mode, and additional risk parameters."", ""Aave V3 provided enhanced features to the Aave Protocol based on community feedback, solving limitations in V2 while pushing important new features to the forefront of the protocol and contributing to the overall success and strength of the Aave ecosystem.""]",45
bafkreiadrflzmxc5gipwlbyrvejvuiggsexcl7f2ha4pd3ccvgf4l4s3vm,0.0673364667355404,0.4273653307933594,52,13,5,34,neutral,"[""Abstract This proposal is a batch update of risk parameters to align with the the Moderate risk level chosen by the Aave community."", ""Motivation This set of parameter updates seeks to maintain the overall risk tolerance of the protocol while making risk trade-offs between specific assets."", ""Gauntlet's parameter recommendations are driven by an optimization function that balances 3 core metrics: insolvencies, liquidations, and borrow usage."", ""Abstract This proposal is a batch update of risk parameters to align with the Moderate risk level chosen by the Aave community."", ""For what I understand, it is not the expertise of Gauntlet, so in that case I would suggest to engage since the start the team associated with the asset.""]","[""Simple Summary A proposal to adjust eleven (11) total risk parameters across seven (7) Aave V2 assets including LTV, Liquidation Threshold, and Liquidation Bonus."", ""Motivation This set of parameter updates seeks to maintain the overall risk tolerance of the protocol while making risk trade-offs between specific assets."", ""I would say that in case of the proposal passing, it is pretty important for people associated with FEI to keep the Aave community updated here in the forum (or through any other channel) about all new decisions happening affecting monetary policies, like for example addition of new minters by the GOVERN_ROLE."", ""The Minter contracts are all battle tested and audited, and used for peg stability and PCV management."", ""Our simulations tease out complex relationships between these inputs that cannot be simply expressed as heuristics.""]","[""Simple Summary A proposal to adjust nine (9) total risk parameters, including LTV, Liquidation Threshold, and Liquidation Bonus across five (5) Aave V2 assets."", ""Simple Summary A proposal to adjust five (5) total risk parameters, including LTV, Liquidation Threshold, and Liquidation Bonus across four (4) Aave V2 assets."", ""Simple Summary A proposal to adjust three (3) total risk parameters including LTV, Liquidation Threshold, and Liquidation Bonus across two (2) Aave V2 assets.""]",27
bafkreiaiba6o7b3bsosligjrxnzlxgvkckgqriqlle6d4xa3i4qcfljmru,0.43968482284279137,0.3556566525883203,8,5,0,3,positive,"[""Simple Summary Add a disclaimer to the borrower user interface, notifying users that governance can change parameter values which may alter their account health."", ""Since not all users may be aware that there is a governance process to change parameters or of the potential impact of governance decisions, it is valuable to make this information salient."", ""Without this disclaimer, a user might believe that only price fluctuations impact their account health."", ""Specification Below is a mock-up of what the disclaimer would look like."", ""Font size, design, and other details may be adjusted.""]",[],"[""For example, the community has recently aligned on a Risk-Off Framework regarding reducing liquidation thresholds."", ""Motivation The governance process results in parameter changes of numerous kinds, including changes that impact account health factors.""]",8
bafkreiasu3ha5kldlsqukqu7vq3ar7bujgd6qkvwxsx34smjscplemonua,0.1185037642481956,0.4770058135134373,54,18,7,29,neutral,"[""The proposal’s goal is to suggest an increase of 100% to 1m sAVAX supply cap via the fast-track process as outlined here."", ""Deposits and withdrawals for BTC.b on Avalanche V3 have only been live for a few days and it is already close to hitting its supply cap, indicating a very high growth of this market that we expect to continue in the future."", ""Due to the efficacy of E-mode, where sAVAX can only be used as collateral to borrow AVAX, protocols built on top of aAVAsAVAX (AAVE Avalanche sAVAX) have seen extensive growth with deposits at max supply cap."", ""From our observations so far, due to the fact that sAVAX can be redeemed for AVAX after 15 days, there are participants who would purchase sAVAX at a discount to the oracle price to then redeem it."", ""About 250,000 AVAX will be borrowed due to leveraged staking , so the borrow APY of AVAX will be around 5.76%.""]","[""The proposal’s goal is to suggest an increase of 100% to 20m sUSD supply cap via the fast-track process as outlined here Reasons for increase: 1."", ""Per their own analysis above, the only reason that sAVAX is sitting at its supply cap is because of degen farmers leveraging it up to their eyeballs to abuse the extra WAVAX incentives on Aave."", ""This is due to increased sUSD Dex liquidity, and constant arbitrage of the peg by market makers."", ""which means that the only way for all these farmers to deleverage without waiting two weeks (per 'loop' to use the common language) is to smash the platypus sAVAX/AVAX pool."", ""After the launch, the total supply of sAVAX increased fast by 26%, about 800,000.""]","[""BTC.b can be directly minted and redeemed with BTC in a permissionless and non-custodial manner through the Avalanche Bridge (more details in the listing proposal)."", ""In terms of liquidations, positions can be liquidated in chunks to prevent unnecessary price impact and the current liquidity in the market can handle it."", ""AAVE currently has minimal incentives for borrowing AVAX (0.07% APY) and with a supply cap on sAVAX, the leverage is quantified and hence it will not get to be too large relative to the liquidity on AAVE.""]",24
bafkreiba2pdfwoesezgpedf37bjfgadxmaigavoulek5wayqb7f2tz6byy,0.14074061426011805,0.26832893421454584,100,20,1,79,neutral,"[""This will be easier than needing to decide a budget on a cadence (yearly), and also ensures that risk managers are always calibrating risk parameters for the currently available budget."", ""Hey guys, before extending the Safety Module in its current form, can we introduce a discussion around the underlying risks in the current safety module design and some potential solutions?"", ""Soon, rewards are to be distributed across the v3 deployment encouraging v2 users to migrate."", ""This model is more optimal because the market itself will define the appetite of risk profiles and self-arbitrate."", ""Since then, apart from really minor upgrades, the contracts have remained the same and in parallel, the system has been adopted by other communities.""]",[],"[""Aave v3 has been battle tested for ~11 months in several networks, and its code was deemed safe enough to be allowed deployment on the Ethereum mainnet by the Aave governance."", ""As a result, not all users across the V2 markets share the same level of risk protection."", ""SM incentives come from the treasury, which is recouped with revenues from borrowing, flashloans, and liquidation fees.""]",40
bafkreic2sezyt4xnxnp6uyrv7uyzrozmhe3cf6powbs4mnx6zod4vxk2km,0.12335663729956738,0.26206694813606995,32,8,0,24,neutral,"[""Continuing the onboarding process that was begun here: https://governance.aave.com/t/proposal-add-support-for-terrausd-ust/3697 https://governance.aave.com/t/add-support-for-terra-usd-ust/6003 I would like to propose adding UST as a borrowable asset only pending a more thorough investigation of risks to potentially allow it as collateral."", ""I've opted to look at this as the underlying UST is unavailable to Aave."", ""When RSR is staked on a particular Reserve stablecoin (RToken), it may receive a portion of income from the respective RToken’s full collateral basket."", ""As of writing, the platform secures ~40mil TVL and has had ~8,500 transactions."", ""Please let me know if I've missed anything in this proposal.""]",[],"[""It is suggested to wait for the Aave v2.5 release and re-evaluate the risk parameters as MLN will require an exposure ceiling."", ""Smart Contract Risk Contract: https://etherscan.io/address/0xa47c8bf37f92abed4a126bda807a7b7498661acd Maturity: 404 days Transctions: 166k ### Counterparty Risk Holders: 25,596 Permission: Multi-sig Minting, permissionless ### Market Risk Market Cap: 10.4B I'll leave the rest out as this is not relevant for a borrow-only asset as liquidations are turned off."", ""Adding UST as a borrowable asset only reduces the risk to Aave to near zero, and there is likely a sizeable market of folks that want to take leverage with UST.""]",25
bafkreiddji5eiuwpaxg3ntmrici7m3w23iunjnwpylobzkinogpt4elm5e,0.34036189550640944,0.3965758757852486,15,7,0,8,neutral,"[""Regarding the liquidity protocol, as we explained in our analysis https://governance.aave.com/t/bgd-technical-analysis-aave-ethereums-pos-merge/9226, there is no infrastructure assurance on any potential fork, so current users of Aave Ethereum should not transact in a non-PoS Ethereum."", ""More information about this change and its impact can be found through this succinct summary by BGD Labs as well as here & here."", ""From our perspective, it is not even an option to NOT consider Ethereum PoS as canonical Ethereum, so we suggest not executing any on-chain action concerning any type of PoW fork."", ""The Aave protocol is one of the largest DeFi applications in the world as measured by TVL and is an essential piece of infrastructure powering hundreds of other dApps and experiences in the DeFi ecosystem."", ""In what affects the Aave governance, everything around it (AAVE token, all the different UIs accessing it) will be working on Ethereum PoS, so in practice, there should be no activity on any fork.""]",[],"[""This includes the deployment of Aave V3 on the Ropsten and Goerli testnets for public testing during their merges."", ""[quote=\""AaveLabs, post:1, topic:9335\""] Authorize the Community Guardian to take the necessary actions to shut down Aave Deployments on any forks arising from the Ethereum Paris Hard Fork (the Merge)."", ""There is general consensus from builders involved in the protocol’s development that it is effectively impossible to sustain a viable Aave Market on any Ethereum fork running an alternative consensus (such as Proof of Work).""]",3
